lat,lon,Country,URL,Summary,id,Captions,Class,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
32.89638454,-97.02727757,United States,http://www.mufoncms.com/files_jeud8334j/90852_submitter_file5__20180318065636.jpg,Spirit airlines flight from dallas fort worth texas. took photos of sunrise around 6:30 am. did not see triangle until i looked at the pictures later,91,a fire hydrant sitting in the middle of a road .,['fountain'],fountain,,,,,,
36.010356099999996,-84.2696449,United States,http://www.mufoncms.com/files_jeud8334j/90833_submitter_file1__20180317222739.png,Burst photography captured glowing ufo near y-12 nuclear power plant in oak ridge tennessee,143,a stop sign on a road with a sky background,['bubble'],bubble,,,,,,
36.010356099999996,-84.2696449,United States,http://www.mufoncms.com/files_jeud8334j/90833_submitter_file2__Screenshot20180317210305.jpg,Burst photography captured glowing ufo near y-12 nuclear power plant in oak ridge tennessee,144,a black and white photo of a snow covered street .,['park bench'],park bench,,,,,,
36.010356099999996,-84.2696449,United States,http://www.mufoncms.com/files_jeud8334j/90833_submitter_file3__20180317225547.jpg,Burst photography captured glowing ufo near y-12 nuclear power plant in oak ridge tennessee,145,a city street at night with a traffic light .,['obelisk'],obelisk,,,,,,
36.010356099999996,-84.2696449,United States,http://www.mufoncms.com/files_jeud8334j/90833_submitter_file4__20180317225534.jpg,Burst photography captured glowing ufo near y-12 nuclear power plant in oak ridge tennessee,146,a city street filled with lots of traffic .,['obelisk'],obelisk,,,,,,
40.31192427,-85.41606571,United States,http://www.mufoncms.com/files_jeud8334j/90827_submitter_file1__IMG5977.JPG,Did not see.  observed in photo after the fact,236,a bench sitting in front of a house .,"['church, church building']",church, church building,,,,,
33.759347,-84.3720869,United States,http://www.mufoncms.com/files_jeud8334j/90806_submitter_file2__IMG20180316195929.jpg,Stage object almost bat shaped but larger floating near building then disappeared behind it,108,a view of a bridge over the water .,['pier'],pier,,,,,,
33.759347,-84.3720869,United States,http://www.mufoncms.com/files_jeud8334j/90806_submitter_file3__IMG20180316195923.jpg,Stage object almost bat shaped but larger floating near building then disappeared behind it,109,a large body of water with a bridge in the background .,"['dock, dockage, docking facility']",dock, dockage, docking facility,,,,
33.759347,-84.3720869,United States,http://www.mufoncms.com/files_jeud8334j/90806_submitter_file4__MVIMG20180316195903.jpg,Stage object almost bat shaped but larger floating near building then disappeared behind it,110,a city street filled with lots of traffic .,"['traffic light, traffic signal, stoplight']",traffic light, traffic signal, stoplight,,,,
33.759347,-84.3720869,United States,http://www.mufoncms.com/files_jeud8334j/90806_submitter_file5__MVIMG20180316195849.jpg,Stage object almost bat shaped but larger floating near building then disappeared behind it,111,a large clock tower towering over a city .,['pier'],pier,,,,,,
36.21660429999999,-115.98276470000002,United States,http://www.mufoncms.com/files_jeud8334j/90788_submitter_file1__fullsizeoutput4248.jpeg,From inside the car in nevada i rolled down the window to take this photo i later saw it on my photo,169,a kite flying in the sky over a field .,"['parachute, chute']",parachute, chute,,,,,
36.21660429999999,-115.98276470000002,United States,http://www.mufoncms.com/files_jeud8334j/90788_submitter_file2__fullsizeoutput47d2.jpeg,From inside the car in nevada i rolled down the window to take this photo i later saw it on my photo,170,a herd of sheep grazing on a lush green hillside .,['llama'],llama,,,,,,
36.21660429999999,-115.98276470000002,United States,http://www.mufoncms.com/files_jeud8334j/90788_submitter_file3__fullsizeoutput4249.jpeg,From inside the car in nevada i rolled down the window to take this photo i later saw it on my photo,171,a large mountain range with mountains in the background .,"['valley, vale']",valley, vale,,,,,
32.29006956,-110.95690249999998,United States,http://www.mufoncms.com/files_jeud8334j/90768_submitter_file1__IMG1307.JPG,Saw large ring around the sun & took pictures. noticed a light after the fact.,265,a large jetliner flying over a tall building .,['bubble'],bubble,,,,,,
32.29006956,-110.95690249999998,United States,http://www.mufoncms.com/files_jeud8334j/90768_submitter_file2__IMG1308.JPG,Saw large ring around the sun & took pictures. noticed a light after the fact.,266,a picture of a person in a mirror .,['wok'],wok,,,,,,
32.29006956,-110.95690249999998,United States,http://www.mufoncms.com/files_jeud8334j/90768_submitter_file3__IMG1310.JPG,Saw large ring around the sun & took pictures. noticed a light after the fact.,267,a close up of a traffic light with a sky background,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
32.29006956,-110.95690249999998,United States,http://www.mufoncms.com/files_jeud8334j/90768_submitter_file4__IMG1311.JPG,Saw large ring around the sun & took pictures. noticed a light after the fact.,268,a person holding a remote control in their hand .,['Petri dish'],Petri dish,,,,,,
32.29006956,-110.95690249999998,United States,http://www.mufoncms.com/files_jeud8334j/90768_submitter_file5__IMG1311.JPG,Saw large ring around the sun & took pictures. noticed a light after the fact.,269,a person holding a remote control in their hand .,['Petri dish'],Petri dish,,,,,,
43.659356,-79.3735743,Canada,http://www.mufoncms.com/files_jeud8334j/90743_submitter_file1__IMG2605.JPG,The entity was captured on my phone camera,250,a view of a giraffe from the side of a vehicle .,['stingray'],stingray,,,,,,
43.659356,-79.3735743,Canada,http://www.mufoncms.com/files_jeud8334j/90743_submitter_file2__IMG2603.JPG,The entity was captured on my phone camera,251,a fire hydrant in the middle of a street .,"['snowplow, snowplough']",snowplow, snowplough,,,,,
43.659356,-79.3735743,Canada,http://www.mufoncms.com/files_jeud8334j/90743_submitter_file3__IMG2604.JPG,The entity was captured on my phone camera,252,a street with a street sign and a traffic light .,"['unicycle, monocycle']",unicycle, monocycle,,,,,
43.659356,-79.3735743,Canada,http://www.mufoncms.com/files_jeud8334j/90743_submitter_file4__IMG2604.JPG,The entity was captured on my phone camera,253,a street with a street sign and a traffic light .,"['unicycle, monocycle']",unicycle, monocycle,,,,,
43.659356,-79.3735743,Canada,http://www.mufoncms.com/files_jeud8334j/90743_submitter_file5__IMG2606.JPG,The entity was captured on my phone camera,254,a person riding a skate board on a city street,['stingray'],stingray,,,,,,
48.01636932,-122.19295149999999,United States,http://www.mufoncms.com/files_jeud8334j/90737_submitter_file1__20180312195640.jpg,Heard sea lions from puget sound making noise...Snapped some photos,46,a view of an intersection with a traffic light .,"['snowplow, snowplough']",snowplow, snowplough,,,,,
48.01636932,-122.19295149999999,United States,http://www.mufoncms.com/files_jeud8334j/90737_submitter_file2__20180312195643.jpg,Heard sea lions from puget sound making noise...Snapped some photos,47,a view of a city street from the side of a road .,"['snowplow, snowplough']",snowplow, snowplough,,,,,
48.01636932,-122.19295149999999,United States,http://www.mufoncms.com/files_jeud8334j/90737_submitter_file3__201803121956401.jpg,Heard sea lions from puget sound making noise...Snapped some photos,48,a very tall clock tower with a sky background,['cuirass'],cuirass,,,,,,
48.01636932,-122.19295149999999,United States,http://www.mufoncms.com/files_jeud8334j/90737_submitter_file4__20180312195648.jpg,Heard sea lions from puget sound making noise...Snapped some photos,49,a train traveling over a bridge over a river .,"['snowplow, snowplough']",snowplow, snowplough,,,,,
47.176629399999996,-67.23000859999999,Canada,http://www.mufoncms.com/files_jeud8334j/90731_submitter_file1__DC343D14209140D3B8AADD95EE49EA0D.png,Never noticed anything until pictures where downloaded ,50,a little girl holding a kite in her hands .,"['jean, blue jean, denim']",jean, blue jean, denim,,,,
47.176629399999996,-67.23000859999999,Canada,http://www.mufoncms.com/files_jeud8334j/90731_submitter_file2__AE379AF0140F4B5889AE727F50EE4D70.png,Never noticed anything until pictures where downloaded ,51,a young boy is playing with a frisbee .,"['balance beam, beam']",balance beam, beam,,,,,
47.176629399999996,-67.23000859999999,Canada,http://www.mufoncms.com/files_jeud8334j/90731_submitter_file3__4CAB280F969343538423F9B0C16B11CF.png,Never noticed anything until pictures where downloaded ,52,a young boy is playing with a frisbee .,"['balance beam, beam']",balance beam, beam,,,,,
47.176629399999996,-67.23000859999999,Canada,http://www.mufoncms.com/files_jeud8334j/90731_submitter_file4__2CC8880F309748A7BD3CAE4544AB78FC.png,Never noticed anything until pictures where downloaded ,53,a little girl holding a pink frisbee in her hands .,"['balance beam, beam']",balance beam, beam,,,,,
47.176629399999996,-67.23000859999999,Canada,http://www.mufoncms.com/files_jeud8334j/90731_submitter_file5__15A5EBCAFC8245DF91D59886C5B5B90D.png,Never noticed anything until pictures where downloaded ,54,a young boy holding a baseball bat in his hands .,"['jean, blue jean, denim']",jean, blue jean, denim,,,,
21.1347621,-86.74613570000001,Mexico,http://www.mufoncms.com/files_jeud8334j/90729_submitter_file1__IMG1256.JPG,Never seen until viewing photo of sunrise,209,a group of people sitting on a bench next to the ocean .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
43.47407981,-85.66635261,United States,http://www.mufoncms.com/files_jeud8334j/90721_submitter_file1__ORIGINALPHOTOGRAPHc18.jpg,A silent object moving across the sky from the northwest to the east. then,0,a person is flying a kite in a field .,['rapeseed'],rapeseed,,,,,,
43.47407981,-85.66635261,United States,http://www.mufoncms.com/files_jeud8334j/90721_submitter_file2__UFO1.jpg,A silent object moving across the sky from the northwest to the east. then,1,a close up of a person holding an open umbrella,['window screen'],window screen,,,,,,
43.47407981,-85.66635261,United States,http://www.mufoncms.com/files_jeud8334j/90721_submitter_file3__UFO2.jpg,A silent object moving across the sky from the northwest to the east. then,2,a large white bird standing on top of a sandy beach .,['window screen'],window screen,,,,,,
43.47407981,-85.66635261,United States,http://www.mufoncms.com/files_jeud8334j/90721_submitter_file4__UFOCLOSEUP.jpg,A silent object moving across the sky from the northwest to the east. then,3,a cat is sitting on top of a chair .,['window screen'],window screen,,,,,,
43.677567700000004,-72.77982469999999,United States,http://www.mufoncms.com/files_jeud8334j/90707_submitter_file1__20171002113443.jpg,Planes were making chem-trails. i took some photos. i did not see the object until reviewing my photos 2 days later.,105,a blue and white airplane flying in the sky .,"['traffic light, traffic signal, stoplight']",traffic light, traffic signal, stoplight,,,,
43.677567700000004,-72.77982469999999,United States,http://www.mufoncms.com/files_jeud8334j/90707_submitter_file2__GoldEgg.jpg,Planes were making chem-trails. i took some photos. i did not see the object until reviewing my photos 2 days later.,106,a group of people flying kites in the sky .,"['parachute, chute']",parachute, chute,,,,,
31.65866592,-99.09894507,United States,http://www.mufoncms.com/files_jeud8334j/90697_submitter_file1__IMG2967.JPG,Teardrop/meteor shape but hovering,225,a person on a snowboard in the snow .,['fountain'],fountain,,,,,,
34.5498242,-112.4587625,United States,http://www.mufoncms.com/files_jeud8334j/90683_submitter_file1__3138BB9E89214BE0B298F2E10FE51684.jpeg,Sitting outside with a friend. we looked up and saw half ring around the sun. we both took photos and have the same image.,93,a large jetliner flying over a body of water .,['fountain'],fountain,,,,,,
34.5498242,-112.4587625,United States,http://www.mufoncms.com/files_jeud8334j/90683_submitter_file2__34A414ABA17441B6BD24D8B5F00A7612.jpeg,Sitting outside with a friend. we looked up and saw half ring around the sun. we both took photos and have the same image.,94,a view of a plane flying in the sky .,"['great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']",great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias,,
34.40528385,-110.51660590000002,United States,http://www.mufoncms.com/files_jeud8334j/90661_submitter_file1__20180121101317.jpg,I observed the object from a photo taken months prior and noticed objects in picture that i had not seen since photo was taken. they appear to reflect the sun which was off to the left and out of picture.,45,a bird flying over a snow covered forest .,['nail'],nail,,,,,,
33.201449600000004,-117.37069340000001,United States,http://www.mufoncms.com/files_jeud8334j/90660_submitter_file1__01UFO.jpg,Unkown object travels in from the south and stops,126,a plane is flying over a field of grass .,['volcano'],volcano,,,,,,
33.201449600000004,-117.37069340000001,United States,http://www.mufoncms.com/files_jeud8334j/90660_submitter_file2__02UFO.jpg,Unkown object travels in from the south and stops,127,an airplane flying over a building with a sky background,['missile'],missile,,,,,,
33.201449600000004,-117.37069340000001,United States,http://www.mufoncms.com/files_jeud8334j/90660_submitter_file3__03UFO.jpg,Unkown object travels in from the south and stops,128,an airplane flying in the sky over a building .,['missile'],missile,,,,,,
33.201449600000004,-117.37069340000001,United States,http://www.mufoncms.com/files_jeud8334j/90660_submitter_file4__04croped.jpg,Unkown object travels in from the south and stops,129,a black and white photo of a surf board on the beach .,['tick'],tick,,,,,,
33.201449600000004,-117.37069340000001,United States,http://www.mufoncms.com/files_jeud8334j/90660_submitter_file5__04cropedFilter.jpg,Unkown object travels in from the south and stops,130,a white and blue toothbrush in a white bucket .,"['lacewing, lacewing fly']",lacewing, lacewing fly,,,,,
47.901753,-73.7824614,Canada,http://www.mufoncms.com/files_jeud8334j/90659_submitter_file1__IMG0501.JPG,Des lumieres irreelles dans la nuit,261,a person holding a black umbrella in their hand .,['bubble'],bubble,,,,,,
